detail_id,order_id,product_id,quantity
DET06525,ORD00056,PROD038,3
DET06526,ORD03282,PROD045,3
DET06527,ORD03894,PROD011,3
DET06528,ORD01721,PROD022,4
DET06529,ORD00798,PROD010,1
DET06530,ORD03313,PROD030,2
DET06531,ORD02625,PROD026,4
DET06532,ORD00279,PROD011,2
DET06533,ORD04885,PROD021,4
DET06534,ORD02243,PROD035,1
DET06535,ORD04483,PROD045,4
DET06536,ORD04864,PROD024,4
DET06537,ORD04842,PROD027,3
DET06538,ORD03123,PROD008,4
DET06539,ORD01450,PROD011,4
DET06540,ORD04976,PROD025,2
DET06541,ORD04826,PROD004,1
DET06542,ORD01680,PROD022,2
DET06543,ORD02526,PROD011,2
DET06544,ORD02992,PROD001,4
DET06545,ORD04116,PROD048,3
DET06546,ORD04386,PROD021,4
DET06547,ORD04802,PROD026,3
DET06548,ORD01727,PROD013,4
DET06549,ORD00731,PROD037,2
DET06550,ORD03596,PROD040,2
DET06551,ORD01463,PROD042,1
DET06552,ORD00829,PROD019,4
DET06553,ORD04948,PROD048,1
DET06554,ORD04179,PROD041,3
DET06555,ORD04734,PROD035,4
DET06556,ORD04479,PROD047,1
DET06557,ORD01754,PROD019,2
DET06558,ORD01146,PROD026,4
DET06559,ORD00075,PROD037,1
DET06560,ORD00180,PROD030,1
DET06561,ORD01792,PROD025,1
DET06562,ORD04958,PROD045,4
DET06563,ORD01451,PROD040,4
DET06564,ORD04132,PROD030,1
DET06565,ORD02455,PROD012,2
DET06566,ORD04095,PROD004,1
DET06567,ORD00003,PROD004,3
DET06568,ORD00804,PROD028,3
DET06569,ORD03577,PROD050,1
DET06570,ORD01094,PROD017,2
DET06571,ORD00674,PROD001,4
DET06572,ORD01061,PROD036,2
DET06573,ORD02514,PROD019,3
DET06574,ORD01846,PROD029,3
DET06575,ORD04712,PROD025,3
DET06576,ORD00272,PROD039,1
DET06577,ORD00624,PROD044,2
DET06578,ORD02904,PROD010,3
DET06579,ORD02414,PROD001,4
DET06580,ORD01165,PROD014,2
DET06581,ORD04769,PROD045,2
DET06582,ORD04073,PROD015,3
DET06583,ORD02263,PROD021,2
DET06584,ORD02460,PROD049,1
DET06585,ORD03095,PROD020,2
DET06586,ORD04794,PROD024,2
DET06587,ORD04502,PROD001,2
DET06588,ORD02257,PROD037,2
DET06589,ORD02027,PROD040,4
DET06590,ORD03455,PROD015,4
DET06591,ORD04857,PROD002,3
DET06592,ORD01641,PROD022,1
DET06593,ORD01564,PROD002,4
DET06594,ORD03371,PROD028,4
DET06595,ORD04706,PROD031,3
DET06596,ORD03856,PROD022,3
DET06597,ORD01763,PROD013,2
DET06598,ORD02139,PROD026,1
DET06599,ORD00054,PROD043,3
DET06600,ORD01297,PROD033,2
DET06601,ORD04817,PROD010,1
DET06602,ORD04876,PROD008,4
DET06603,ORD00391,PROD037,3
DET06604,ORD02155,PROD002,2
DET06605,ORD00418,PROD038,4
DET06606,ORD01615,PROD027,2
DET06607,ORD04986,PROD014,4
DET06608,ORD01608,PROD012,4
DET06609,ORD03609,PROD017,2
DET06610,ORD04942,PROD045,1
DET06611,ORD00762,PROD007,1
DET06612,ORD03595,PROD047,4
DET06613,ORD00186,PROD042,1
DET06614,ORD04840,PROD028,4
DET06615,ORD00807,PROD016,4
DET06616,ORD03130,PROD001,2
DET06617,ORD00136,PROD008,3
DET06618,ORD04100,PROD031,4
DET06619,ORD00611,PROD028,1
DET06620,ORD00404,PROD017,1
DET06621,ORD04008,PROD042,4
DET06622,ORD02185,PROD024,2
DET06623,ORD04556,PROD014,3
DET06624,ORD02595,PROD019,4
DET06625,ORD02542,PROD028,1
DET06626,ORD01711,PROD010,2
DET06627,ORD01864,PROD006,2
DET06628,ORD00045,PROD003,3
DET06629,ORD02136,PROD040,2
DET06630,ORD02566,PROD027,2
DET06631,ORD02797,PROD012,1
DET06632,ORD02889,PROD027,4
DET06633,ORD03997,PROD032,2
DET06634,ORD03997,PROD028,4
DET06635,ORD04289,PROD046,1
DET06636,ORD01264,PROD023,2
DET06637,ORD00467,PROD033,1
DET06638,ORD01616,PROD003,4
DET06639,ORD02712,PROD022,3
DET06640,ORD01743,PROD048,4
DET06641,ORD03322,PROD016,1
DET06642,ORD02333,PROD004,3
DET06643,ORD03007,PROD023,1
DET06644,ORD02710,PROD038,4
DET06645,ORD01493,PROD001,3
DET06646,ORD00683,PROD010,3
DET06647,ORD02895,PROD020,1
DET06648,ORD02093,PROD040,2
DET06649,ORD01052,PROD050,1
DET06650,ORD00481,PROD022,3
DET06651,ORD01860,PROD006,4
DET06652,ORD00162,PROD034,3
DET06653,ORD01995,PROD024,3
DET06654,ORD02721,PROD034,3
DET06655,ORD00837,PROD050,1
DET06656,ORD01054,PROD023,2
DET06657,ORD04449,PROD007,2
DET06658,ORD03526,PROD042,2
DET06659,ORD03844,PROD035,1
DET06660,ORD03819,PROD020,1
DET06661,ORD01184,PROD004,1
DET06662,ORD01365,PROD002,2
DET06663,ORD01887,PROD047,4
DET06664,ORD04210,PROD024,3
DET06665,ORD01965,PROD023,3
DET06666,ORD03948,PROD036,3
DET06667,ORD04529,PROD028,1
DET06668,ORD01079,PROD043,3
DET06669,ORD04263,PROD003,1
DET06670,ORD03056,PROD026,2
DET06671,ORD04886,PROD004,4
DET06672,ORD04926,PROD034,1
DET06673,ORD04947,PROD039,4
DET06674,ORD02696,PROD025,4
DET06675,ORD01433,PROD046,2
DET06676,ORD02198,PROD041,4
DET06677,ORD02280,PROD006,4
DET06678,ORD01782,PROD013,3
DET06679,ORD04018,PROD044,2
DET06680,ORD02863,PROD015,1
DET06681,ORD03172,PROD021,1
DET06682,ORD04786,PROD010,1
DET06683,ORD00726,PROD023,1
DET06684,ORD00817,PROD015,3
DET06685,ORD04491,PROD023,3
DET06686,ORD04022,PROD013,1
DET06687,ORD00066,PROD028,1
DET06688,ORD04097,PROD043,1
DET06689,ORD03333,PROD047,3
DET06690,ORD04083,PROD006,4
DET06691,ORD03466,PROD013,3
DET06692,ORD03540,PROD041,1
DET06693,ORD01118,PROD021,3
DET06694,ORD03411,PROD022,2
DET06695,ORD03174,PROD029,2
DET06696,ORD03977,PROD016,1
DET06697,ORD03923,PROD018,3
DET06698,ORD03169,PROD040,1
DET06699,ORD04103,PROD005,4
DET06700,ORD01893,PROD023,1
DET06701,ORD03511,PROD045,2
DET06702,ORD03822,PROD032,3
DET06703,ORD03677,PROD018,3
DET06704,ORD02628,PROD034,2
DET06705,ORD02090,PROD047,2
DET06706,ORD04315,PROD018,1
DET06707,ORD00283,PROD003,3
DET06708,ORD04163,PROD013,3
DET06709,ORD02352,PROD021,3
DET06710,ORD00368,PROD048,4
DET06711,ORD02929,PROD033,2
DET06712,ORD01125,PROD023,1
DET06713,ORD04823,PROD029,1
DET06714,ORD00914,PROD028,2
DET06715,ORD02680,PROD045,3
DET06716,ORD04761,PROD022,4
DET06717,ORD04967,PROD025,4
DET06718,ORD02374,PROD049,4
DET06719,ORD02063,PROD032,2
DET06720,ORD03408,PROD025,4
DET06721,ORD03175,PROD018,2
DET06722,ORD00197,PROD040,1
DET06723,ORD02088,PROD016,1
DET06724,ORD03201,PROD035,3
DET06725,ORD03957,PROD042,4
DET06726,ORD03983,PROD029,2
DET06727,ORD04688,PROD003,2
DET06728,ORD04596,PROD047,4
DET06729,ORD01633,PROD003,1
DET06730,ORD04369,PROD030,4
DET06731,ORD00618,PROD030,3
DET06732,ORD02379,PROD005,3
DET06733,ORD02941,PROD039,1
DET06734,ORD00794,PROD001,3
DET06735,ORD01161,PROD045,3
DET06736,ORD00165,PROD022,4
DET06737,ORD04383,PROD036,4
DET06738,ORD00355,PROD003,1
DET06739,ORD01669,PROD016,2
DET06740,ORD02377,PROD022,2
DET06741,ORD02109,PROD042,2
DET06742,ORD04222,PROD025,2
DET06743,ORD00936,PROD023,2
DET06744,ORD01909,PROD048,4
DET06745,ORD01293,PROD046,3
DET06746,ORD04657,PROD046,3
DET06747,ORD04268,PROD050,3
DET06748,ORD01311,PROD038,4
DET06749,ORD00354,PROD009,2
DET06750,ORD00035,PROD008,1
DET06751,ORD01151,PROD031,1
DET06752,ORD02264,PROD042,1
DET06753,ORD02209,PROD046,3
DET06754,ORD03869,PROD019,2
DET06755,ORD02976,PROD027,2
DET06756,ORD04209,PROD022,2
DET06757,ORD02031,PROD007,2
DET06758,ORD02662,PROD018,1
DET06759,ORD03310,PROD005,2
DET06760,ORD03957,PROD037,1
DET06761,ORD01425,PROD014,1
DET06762,ORD02285,PROD026,4
DET06763,ORD00653,PROD016,1
DET06764,ORD04949,PROD031,3
DET06765,ORD01783,PROD023,1
DET06766,ORD01619,PROD042,2
DET06767,ORD04289,PROD023,2
DET06768,ORD03500,PROD001,2
DET06769,ORD03941,PROD018,3
DET06770,ORD00704,PROD032,4
DET06771,ORD03873,PROD029,1
DET06772,ORD03562,PROD030,3
DET06773,ORD00677,PROD006,2
DET06774,ORD01865,PROD006,4
DET06775,ORD01616,PROD037,3
DET06776,ORD01389,PROD029,2
DET06777,ORD00110,PROD017,3
DET06778,ORD01351,PROD001,4
DET06779,ORD02256,PROD032,3
DET06780,ORD02011,PROD012,3
DET06781,ORD03842,PROD004,1
DET06782,ORD03640,PROD009,1
DET06783,ORD00278,PROD017,4
DET06784,ORD04676,PROD015,2
DET06785,ORD04020,PROD014,4
DET06786,ORD00645,PROD044,2
DET06787,ORD02325,PROD020,4
DET06788,ORD00166,PROD007,3
DET06789,ORD04269,PROD035,3
DET06790,ORD00956,PROD025,2
DET06791,ORD03120,PROD005,2
DET06792,ORD04971,PROD032,1
DET06793,ORD01585,PROD012,3
DET06794,ORD02546,PROD019,3
DET06795,ORD04765,PROD001,2
DET06796,ORD00176,PROD038,1
DET06797,ORD00135,PROD037,1
DET06798,ORD02512,PROD021,2
DET06799,ORD04494,PROD033,1
DET06800,ORD03924,PROD010,4
DET06801,ORD00136,PROD032,4
DET06802,ORD01377,PROD024,4
DET06803,ORD04329,PROD046,4
DET06804,ORD01540,PROD014,4
DET06805,ORD03535,PROD010,2
DET06806,ORD02238,PROD046,2
DET06807,ORD02432,PROD050,4
DET06808,ORD03788,PROD016,4
DET06809,ORD04816,PROD017,1
DET06810,ORD01797,PROD012,3
DET06811,ORD01529,PROD022,1
DET06812,ORD04223,PROD018,2
DET06813,ORD00213,PROD030,4
DET06814,ORD03540,PROD044,2
DET06815,ORD04743,PROD047,4
DET06816,ORD04471,PROD040,4
DET06817,ORD04618,PROD042,2
DET06818,ORD00331,PROD046,2
DET06819,ORD00782,PROD046,4
DET06820,ORD04728,PROD003,2
DET06821,ORD02948,PROD011,4
DET06822,ORD02994,PROD004,2
DET06823,ORD01375,PROD049,3
DET06824,ORD01118,PROD048,3
DET06825,ORD00489,PROD026,3
DET06826,ORD00032,PROD048,4
DET06827,ORD00873,PROD029,4
DET06828,ORD02976,PROD023,1
DET06829,ORD02838,PROD020,3
DET06830,ORD01441,PROD021,4
DET06831,ORD00080,PROD022,1
DET06832,ORD03246,PROD012,1
DET06833,ORD01059,PROD050,3
DET06834,ORD04230,PROD016,1
DET06835,ORD03671,PROD005,3
DET06836,ORD00109,PROD015,3
DET06837,ORD01226,PROD048,4
DET06838,ORD00193,PROD028,2
DET06839,ORD04511,PROD003,2
DET06840,ORD02317,PROD010,2
DET06841,ORD00660,PROD002,2
DET06842,ORD03539,PROD030,4
DET06843,ORD03480,PROD050,3
DET06844,ORD03258,PROD037,1
DET06845,ORD01779,PROD023,1
DET06846,ORD02223,PROD002,3
DET06847,ORD04742,PROD040,3
DET06848,ORD02075,PROD037,4
DET06849,ORD00956,PROD040,2
DET06850,ORD02860,PROD021,3
DET06851,ORD00436,PROD017,1
DET06852,ORD02994,PROD034,3
DET06853,ORD02190,PROD038,2
DET06854,ORD01930,PROD039,4
DET06855,ORD02053,PROD024,1
DET06856,ORD04061,PROD032,2
DET06857,ORD03376,PROD023,2
DET06858,ORD00243,PROD030,3
DET06859,ORD03669,PROD024,4
DET06860,ORD03433,PROD034,3
DET06861,ORD03653,PROD043,3
DET06862,ORD00418,PROD048,2
DET06863,ORD01845,PROD004,3
DET06864,ORD02821,PROD047,1
DET06865,ORD01842,PROD025,4
DET06866,ORD03316,PROD008,4
DET06867,ORD04815,PROD002,2
DET06868,ORD04648,PROD043,1
DET06869,ORD03134,PROD010,2
DET06870,ORD01244,PROD023,2
DET06871,ORD00479,PROD016,3
DET06872,ORD01109,PROD006,1
DET06873,ORD02810,PROD035,2
DET06874,ORD02084,PROD038,3
DET06875,ORD02762,PROD011,4
DET06876,ORD04326,PROD042,2
DET06877,ORD02354,PROD015,1
DET06878,ORD00757,PROD045,3
DET06879,ORD00807,PROD038,1
DET06880,ORD04794,PROD036,4
DET06881,ORD01239,PROD018,3
DET06882,ORD04331,PROD047,4
DET06883,ORD01759,PROD008,3
DET06884,ORD01283,PROD007,1
DET06885,ORD00592,PROD004,3
DET06886,ORD01529,PROD012,2
DET06887,ORD01334,PROD005,1
DET06888,ORD03049,PROD033,1
DET06889,ORD04119,PROD030,3
DET06890,ORD01625,PROD041,2
DET06891,ORD03303,PROD024,3
DET06892,ORD00411,PROD023,3
DET06893,ORD03791,PROD033,4
DET06894,ORD00165,PROD004,1
DET06895,ORD04006,PROD043,4
DET06896,ORD01576,PROD048,1
DET06897,ORD02481,PROD024,1
DET06898,ORD00354,PROD041,4
DET06899,ORD01562,PROD005,4
DET06900,ORD03706,PROD019,3
DET06901,ORD01721,PROD029,4
DET06902,ORD04861,PROD044,2
DET06903,ORD00669,PROD009,2
DET06904,ORD02745,PROD049,4
DET06905,ORD01420,PROD032,2
DET06906,ORD00402,PROD050,1
DET06907,ORD04947,PROD034,2
DET06908,ORD04404,PROD028,3
DET06909,ORD03621,PROD029,2
DET06910,ORD00706,PROD011,3
DET06911,ORD02162,PROD046,4
DET06912,ORD01340,PROD009,4
DET06913,ORD03134,PROD028,2
DET06914,ORD03965,PROD048,3
DET06915,ORD02279,PROD045,4
DET06916,ORD02996,PROD050,4
DET06917,ORD02973,PROD043,1
DET06918,ORD00069,PROD029,2
DET06919,ORD02846,PROD016,1
DET06920,ORD04734,PROD048,1
DET06921,ORD01615,PROD047,3
DET06922,ORD02312,PROD008,2
DET06923,ORD02479,PROD024,1
DET06924,ORD01513,PROD025,2
DET06925,ORD04927,PROD039,1
DET06926,ORD01187,PROD045,3
DET06927,ORD02170,PROD033,4
DET06928,ORD04344,PROD047,1
DET06929,ORD02688,PROD018,4
DET06930,ORD00545,PROD020,2
DET06931,ORD03539,PROD027,2
DET06932,ORD03049,PROD037,4
DET06933,ORD02576,PROD028,1
DET06934,ORD04594,PROD029,4
DET06935,ORD04567,PROD020,3
DET06936,ORD03565,PROD016,2
DET06937,ORD04003,PROD002,4
DET06938,ORD02643,PROD012,4
DET06939,ORD02633,PROD048,4
DET06940,ORD00518,PROD027,1
DET06941,ORD01487,PROD031,1
DET06942,ORD03590,PROD033,1
DET06943,ORD01848,PROD024,2
DET06944,ORD02468,PROD001,3
DET06945,ORD02236,PROD002,3
DET06946,ORD04940,PROD038,3
DET06947,ORD00028,PROD006,3
DET06948,ORD03633,PROD047,2
DET06949,ORD01693,PROD012,2
DET06950,ORD02335,PROD031,4
DET06951,ORD02607,PROD026,2
DET06952,ORD00495,PROD008,2
DET06953,ORD02975,PROD039,3
DET06954,ORD02433,PROD033,3
DET06955,ORD02582,PROD011,3
DET06956,ORD01524,PROD019,3
DET06957,ORD04837,PROD041,4
DET06958,ORD02399,PROD009,2
DET06959,ORD03226,PROD049,1
DET06960,ORD03110,PROD040,4
DET06961,ORD01961,PROD015,2
DET06962,ORD00781,PROD036,3
DET06963,ORD03263,PROD041,1
DET06964,ORD00197,PROD021,3
DET06965,ORD04529,PROD018,4
DET06966,ORD00476,PROD015,2
DET06967,ORD02216,PROD043,4
DET06968,ORD03863,PROD022,2
DET06969,ORD03561,PROD015,1
DET06970,ORD00584,PROD010,3
DET06971,ORD01862,PROD014,3
DET06972,ORD01452,PROD024,1
DET06973,ORD01511,PROD046,4
DET06974,ORD00549,PROD002,2
DET06975,ORD01431,PROD030,2
DET06976,ORD04574,PROD004,3
DET06977,ORD02433,PROD033,3
DET06978,ORD02125,PROD006,1
DET06979,ORD04394,PROD026,2
DET06980,ORD01206,PROD049,3
DET06981,ORD04156,PROD047,3
DET06982,ORD03349,PROD015,2
DET06983,ORD03067,PROD015,2
DET06984,ORD04262,PROD029,1
DET06985,ORD01622,PROD022,3
DET06986,ORD00502,PROD042,4
DET06987,ORD01594,PROD009,3
DET06988,ORD01243,PROD028,1
DET06989,ORD02493,PROD050,3
DET06990,ORD00916,PROD014,2
DET06991,ORD00725,PROD049,4
DET06992,ORD01246,PROD050,2
DET06993,ORD00629,PROD043,2
DET06994,ORD00288,PROD012,4
DET06995,ORD03324,PROD010,3
DET06996,ORD00159,PROD050,4
DET06997,ORD02328,PROD033,4
DET06998,ORD00041,PROD023,1
DET06999,ORD01401,PROD006,1
DET07000,ORD00777,PROD007,4
DET07001,ORD01631,PROD015,3
DET07002,ORD01776,PROD047,1
DET07003,ORD00423,PROD043,1
DET07004,ORD02020,PROD045,1
DET07005,ORD01112,PROD049,1
DET07006,ORD03469,PROD026,1
DET07007,ORD03754,PROD049,3
DET07008,ORD01639,PROD014,2
DET07009,ORD02995,PROD022,3
DET07010,ORD04595,PROD011,2
DET07011,ORD01854,PROD007,4
DET07012,ORD04055,PROD040,1
DET07013,ORD02207,PROD014,1
DET07014,ORD02469,PROD036,2
DET07015,ORD00865,PROD031,2
DET07016,ORD02073,PROD038,3
DET07017,ORD01437,PROD018,4
DET07018,ORD03098,PROD002,4
DET07019,ORD04722,PROD001,1
DET07020,ORD00252,PROD003,2
DET07021,ORD00320,PROD012,3
DET07022,ORD01441,PROD048,4
DET07023,ORD00744,PROD020,4
DET07024,ORD04712,PROD005,4
DET07025,ORD04484,PROD014,3
DET07026,ORD00842,PROD037,1
DET07027,ORD03410,PROD003,3
DET07028,ORD02165,PROD035,2
DET07029,ORD03814,PROD039,3
DET07030,ORD01310,PROD039,4
DET07031,ORD01954,PROD011,2
DET07032,ORD01549,PROD004,1
DET07033,ORD03792,PROD002,3
DET07034,ORD04354,PROD020,4
DET07035,ORD00721,PROD040,4
DET07036,ORD03050,PROD006,2
DET07037,ORD04726,PROD028,1
DET07038,ORD00025,PROD035,4
DET07039,ORD03296,PROD041,2
DET07040,ORD04464,PROD023,4
DET07041,ORD00848,PROD028,4
DET07042,ORD03253,PROD012,4
DET07043,ORD00163,PROD006,1
DET07044,ORD04930,PROD049,2
DET07045,ORD00802,PROD045,2
DET07046,ORD03977,PROD032,1
DET07047,ORD04778,PROD034,3
DET07048,ORD03326,PROD042,2
DET07049,ORD01081,PROD017,3
DET07050,ORD02870,PROD035,2
DET07051,ORD04140,PROD005,2
DET07052,ORD01259,PROD015,1
DET07053,ORD00666,PROD009,1
DET07054,ORD03746,PROD031,1
DET07055,ORD03759,PROD024,4
DET07056,ORD03640,PROD029,1
DET07057,ORD01704,PROD034,3
DET07058,ORD01877,PROD043,3
DET07059,ORD04256,PROD002,3
DET07060,ORD02309,PROD039,2
DET07061,ORD04593,PROD011,3
DET07062,ORD01700,PROD011,2
DET07063,ORD04348,PROD045,4
DET07064,ORD00227,PROD025,4
DET07065,ORD01626,PROD009,2
DET07066,ORD03994,PROD006,4
DET07067,ORD01544,PROD033,4
DET07068,ORD04140,PROD035,1
DET07069,ORD01088,PROD007,2
DET07070,ORD03643,PROD016,4
DET07071,ORD00514,PROD037,2
DET07072,ORD01171,PROD021,3
DET07073,ORD00438,PROD014,2
DET07074,ORD00525,PROD048,4
DET07075,ORD04983,PROD012,3
DET07076,ORD02715,PROD018,1
DET07077,ORD02488,PROD008,1
DET07078,ORD04014,PROD050,3
DET07079,ORD02936,PROD017,4
DET07080,ORD02904,PROD035,4
DET07081,ORD02169,PROD025,4
DET07082,ORD02272,PROD043,2
DET07083,ORD02557,PROD028,4
DET07084,ORD04080,PROD032,4
DET07085,ORD00012,PROD033,1
DET07086,ORD02410,PROD040,2
DET07087,ORD02878,PROD040,4
DET07088,ORD01025,PROD033,4
DET07089,ORD00921,PROD040,4
DET07090,ORD02369,PROD007,2
DET07091,ORD01482,PROD001,1
DET07092,ORD01640,PROD013,2
DET07093,ORD01637,PROD028,4
DET07094,ORD01694,PROD047,2
DET07095,ORD04899,PROD015,1
DET07096,ORD01947,PROD019,1
DET07097,ORD04668,PROD040,2
DET07098,ORD00637,PROD015,3
DET07099,ORD04083,PROD048,1
DET07100,ORD02295,PROD013,2
DET07101,ORD01610,PROD019,3
DET07102,ORD03267,PROD038,1
DET07103,ORD04592,PROD003,4
DET07104,ORD03311,PROD038,4
DET07105,ORD04122,PROD011,2
DET07106,ORD04093,PROD022,4
DET07107,ORD03370,PROD048,4
DET07108,ORD00199,PROD050,3
DET07109,ORD01652,PROD006,1
DET07110,ORD01758,PROD005,4
DET07111,ORD03597,PROD001,2
DET07112,ORD03634,PROD030,3
DET07113,ORD02004,PROD026,3
DET07114,ORD02581,PROD040,2
DET07115,ORD02610,PROD010,1
DET07116,ORD01214,PROD018,2
DET07117,ORD01060,PROD030,4
DET07118,ORD04739,PROD031,4
DET07119,ORD02352,PROD037,3
DET07120,ORD03190,PROD018,1
DET07121,ORD04673,PROD012,2
DET07122,ORD00549,PROD040,2
DET07123,ORD03309,PROD027,2
DET07124,ORD00223,PROD020,4
DET07125,ORD02462,PROD012,1
DET07126,ORD03195,PROD002,3
DET07127,ORD02416,PROD037,3
DET07128,ORD00710,PROD050,2
DET07129,ORD01080,PROD038,3
DET07130,ORD01447,PROD041,4
DET07131,ORD00790,PROD050,2
DET07132,ORD02699,PROD007,2
DET07133,ORD03553,PROD038,2
DET07134,ORD04771,PROD002,1
DET07135,ORD03333,PROD032,1
DET07136,ORD00444,PROD032,2
DET07137,ORD00803,PROD038,4
DET07138,ORD03584,PROD008,2
DET07139,ORD02195,PROD010,4
DET07140,ORD03269,PROD003,2
DET07141,ORD02413,PROD011,2
DET07142,ORD02445,PROD030,4
DET07143,ORD00852,PROD033,2
DET07144,ORD01440,PROD017,3
DET07145,ORD00937,PROD002,2
DET07146,ORD03347,PROD025,3
DET07147,ORD01346,PROD039,2
DET07148,ORD03369,PROD016,4
DET07149,ORD04446,PROD008,4
DET07150,ORD02068,PROD005,3
DET07151,ORD03335,PROD017,3
DET07152,ORD04226,PROD044,2
DET07153,ORD04675,PROD039,3
DET07154,ORD02681,PROD037,4
DET07155,ORD02085,PROD016,4
DET07156,ORD01848,PROD022,4
DET07157,ORD03448,PROD022,2
DET07158,ORD03529,PROD017,4
DET07159,ORD02536,PROD027,4
DET07160,ORD03522,PROD040,1
DET07161,ORD01928,PROD013,2
DET07162,ORD04244,PROD003,3
DET07163,ORD03010,PROD046,2
DET07164,ORD02993,PROD008,3
DET07165,ORD02880,PROD004,3
DET07166,ORD04790,PROD019,3
DET07167,ORD02354,PROD003,3
DET07168,ORD04019,PROD020,2
DET07169,ORD01867,PROD008,1
DET07170,ORD02571,PROD039,2
DET07171,ORD04647,PROD025,1
DET07172,ORD03729,PROD041,1
DET07173,ORD02515,PROD047,3
DET07174,ORD00892,PROD007,1
DET07175,ORD03839,PROD034,2
DET07176,ORD00515,PROD010,1
DET07177,ORD02592,PROD011,4
DET07178,ORD01471,PROD003,4
DET07179,ORD02861,PROD048,4
DET07180,ORD03780,PROD030,1
DET07181,ORD04503,PROD007,2
DET07182,ORD04763,PROD030,3
DET07183,ORD03257,PROD006,3
DET07184,ORD01735,PROD016,1
DET07185,ORD03995,PROD031,2
DET07186,ORD02030,PROD035,3
DET07187,ORD02503,PROD040,3
DET07188,ORD01264,PROD007,2
DET07189,ORD04908,PROD002,3
DET07190,ORD02215,PROD038,2
DET07191,ORD00352,PROD012,4
DET07192,ORD03015,PROD027,4
DET07193,ORD02072,PROD032,1
DET07194,ORD01140,PROD011,4
DET07195,ORD04913,PROD026,1
DET07196,ORD03271,PROD031,1
DET07197,ORD02988,PROD032,4
DET07198,ORD03352,PROD037,3
DET07199,ORD04157,PROD010,4
DET07200,ORD00584,PROD005,3
DET07201,ORD01535,PROD047,4
DET07202,ORD00879,PROD013,4
DET07203,ORD01784,PROD033,3
DET07204,ORD00205,PROD014,4
DET07205,ORD04983,PROD011,1
DET07206,ORD02497,PROD010,4
DET07207,ORD01137,PROD022,2
DET07208,ORD04617,PROD006,4
DET07209,ORD02726,PROD032,2
DET07210,ORD03247,PROD031,1
DET07211,ORD02435,PROD002,1
DET07212,ORD03926,PROD044,3
DET07213,ORD01746,PROD013,1
DET07214,ORD02687,PROD033,4
DET07215,ORD03800,PROD016,2
DET07216,ORD00966,PROD028,2
DET07217,ORD00872,PROD023,3
DET07218,ORD03248,PROD007,4
DET07219,ORD00576,PROD034,3
DET07220,ORD02705,PROD022,4
DET07221,ORD01987,PROD023,2
DET07222,ORD03158,PROD032,2
DET07223,ORD03205,PROD008,3
DET07224,ORD00024,PROD050,2
DET07225,ORD03876,PROD003,2
DET07226,ORD01346,PROD018,1
DET07227,ORD02420,PROD023,3
DET07228,ORD01584,PROD036,2
DET07229,ORD01751,PROD031,1
DET07230,ORD01906,PROD050,1
DET07231,ORD01271,PROD024,3
DET07232,ORD02266,PROD030,2
DET07233,ORD03640,PROD005,3
DET07234,ORD04397,PROD021,1
DET07235,ORD02192,PROD027,4
DET07236,ORD04307,PROD009,2
DET07237,ORD04881,PROD042,4
DET07238,ORD03194,PROD043,1
DET07239,ORD01295,PROD027,2
DET07240,ORD00586,PROD004,4
DET07241,ORD00379,PROD050,3
DET07242,ORD02164,PROD004,3
DET07243,ORD04316,PROD039,3
DET07244,ORD00426,PROD035,3
DET07245,ORD03789,PROD006,3
DET07246,ORD02005,PROD047,4
DET07247,ORD03926,PROD018,4
DET07248,ORD03092,PROD041,2
DET07249,ORD03552,PROD047,4
DET07250,ORD01125,PROD020,4
DET07251,ORD01727,PROD031,3
DET07252,ORD04828,PROD020,4
DET07253,ORD00429,PROD044,1
DET07254,ORD03166,PROD041,2
DET07255,ORD00708,PROD029,1
DET07256,ORD02953,PROD046,2
DET07257,ORD02679,PROD027,1
DET07258,ORD02917,PROD022,3
DET07259,ORD00939,PROD015,4
DET07260,ORD02777,PROD030,1
DET07261,ORD02929,PROD025,1
DET07262,ORD01455,PROD015,4
DET07263,ORD01485,PROD010,2
DET07264,ORD01574,PROD035,3
DET07265,ORD01635,PROD018,1
DET07266,ORD04852,PROD049,2
DET07267,ORD01708,PROD034,2
DET07268,ORD00926,PROD002,1
DET07269,ORD01867,PROD003,1
DET07270,ORD00712,PROD040,2
DET07271,ORD00967,PROD012,1
DET07272,ORD00309,PROD042,3
DET07273,ORD02711,PROD038,1
DET07274,ORD02478,PROD016,2
DET07275,ORD01094,PROD018,1
DET07276,ORD03084,PROD009,4
DET07277,ORD04487,PROD050,1
DET07278,ORD04559,PROD020,2
DET07279,ORD04958,PROD006,2
DET07280,ORD04137,PROD046,2
DET07281,ORD01615,PROD017,4
DET07282,ORD00908,PROD024,2
DET07283,ORD02418,PROD001,1
DET07284,ORD02998,PROD014,2
DET07285,ORD03515,PROD032,2
DET07286,ORD02396,PROD022,4
DET07287,ORD01046,PROD036,1
DET07288,ORD04366,PROD040,2
DET07289,ORD03805,PROD016,3
DET07290,ORD02220,PROD049,2
DET07291,ORD01711,PROD009,3
DET07292,ORD04859,PROD024,1
DET07293,ORD00031,PROD042,2
DET07294,ORD02563,PROD019,3
DET07295,ORD02184,PROD034,1
DET07296,ORD04915,PROD034,3
DET07297,ORD01596,PROD003,4
DET07298,ORD01077,PROD002,4
DET07299,ORD02022,PROD043,3
DET07300,ORD00355,PROD022,4
