customer_id,customer_name,gender,age,area,membership_type
CUST02476,Customer_2476,Female,51,Bandra,Gold
CUST02477,Customer_2477,Male,31,Vashi,Green
CUST02478,Customer_2478,Female,40,Chembur,Green
CUST02479,Customer_2479,Female,49,Thane,Silver
CUST02480,Customer_2480,Female,34,Colaba,Gold
CUST02481,Customer_2481,Male,44,Andheri,Green
CUST02482,Customer_2482,Female,60,Dadar,Silver
CUST02483,Customer_2483,Female,58,Borivali,Gold
CUST02484,Customer_2484,Male,27,Andheri,Green
CUST02485,Customer_2485,Female,29,Colaba,Green
CUST02486,Customer_2486,Female,40,Thane,None
CUST02487,Customer_2487,Female,34,Chembur,None
CUST02488,Customer_2488,Male,54,Dadar,None
CUST02489,Customer_2489,Male,58,Colaba,Silver
CUST02490,Customer_2490,Female,21,Borivali,Silver
CUST02491,Customer_2491,Female,29,Bandra,Silver
CUST02492,Customer_2492,Male,40,Chembur,Silver
CUST02493,Customer_2493,Male,22,Bandra,None
CUST02494,Customer_2494,Male,57,Colaba,None
CUST02495,Customer_2495,Female,50,Borivali,None
CUST02496,Customer_2496,Female,20,Powai,Gold
CUST02497,Customer_2497,Female,20,Powai,Gold
CUST02498,Customer_2498,Female,56,Andheri,Green
CUST02499,Customer_2499,Female,48,Thane,Gold
CUST02500,Customer_2500,Female,60,Ghatkopar,Green
CUST02501,Customer_2501,Male,46,Dadar,Silver
CUST02502,Customer_2502,Male,23,Vashi,None
CUST02503,Customer_2503,Female,54,Powai,None
CUST02504,Customer_2504,Female,19,Andheri,None
CUST02505,Customer_2505,Female,40,Bandra,None
CUST02506,Customer_2506,Male,21,Andheri,Silver
CUST02507,Customer_2507,Male,36,Powai,Green
CUST02508,Customer_2508,Female,33,Colaba,Silver
CUST02509,Customer_2509,Female,41,Chembur,Gold
CUST02510,Customer_2510,Male,36,Andheri,Silver
CUST02511,Customer_2511,Female,22,Dadar,None
CUST02512,Customer_2512,Female,35,Ghatkopar,Green
CUST02513,Customer_2513,Female,18,Dadar,Green
CUST02514,Customer_2514,Male,48,Borivali,Gold
CUST02515,Customer_2515,Male,50,Thane,None
CUST02516,Customer_2516,Female,38,Vashi,Silver
CUST02517,Customer_2517,Female,34,Bandra,Gold
CUST02518,Customer_2518,Male,22,Bandra,Silver
CUST02519,Customer_2519,Male,30,Dadar,Green
CUST02520,Customer_2520,Male,44,Vashi,Silver
CUST02521,Customer_2521,Female,29,Borivali,None
CUST02522,Customer_2522,Male,42,Thane,Silver
CUST02523,Customer_2523,Male,30,Chembur,None
CUST02524,Customer_2524,Male,25,Thane,Silver
CUST02525,Customer_2525,Female,43,Colaba,None
CUST02526,Customer_2526,Female,21,Andheri,Green
CUST02527,Customer_2527,Male,42,Ghatkopar,Silver
CUST02528,Customer_2528,Male,31,Ghatkopar,Gold
CUST02529,Customer_2529,Male,44,Thane,Silver
CUST02530,Customer_2530,Male,21,Powai,Silver
CUST02531,Customer_2531,Female,34,Powai,Gold
CUST02532,Customer_2532,Male,36,Colaba,Silver
CUST02533,Customer_2533,Male,18,Borivali,Gold
CUST02534,Customer_2534,Female,48,Powai,Gold
CUST02535,Customer_2535,Female,50,Powai,Silver
CUST02536,Customer_2536,Female,46,Andheri,Silver
CUST02537,Customer_2537,Male,32,Borivali,Silver
CUST02538,Customer_2538,Female,55,Thane,None
CUST02539,Customer_2539,Female,21,Ghatkopar,Green
CUST02540,Customer_2540,Female,48,Bandra,None
CUST02541,Customer_2541,Male,57,Andheri,Green
CUST02542,Customer_2542,Male,26,Ghatkopar,Silver
CUST02543,Customer_2543,Female,32,Chembur,Gold
CUST02544,Customer_2544,Male,40,Dadar,Silver
CUST02545,Customer_2545,Male,53,Bandra,None
CUST02546,Customer_2546,Male,34,Dadar,Green
CUST02547,Customer_2547,Male,58,Andheri,Gold
CUST02548,Customer_2548,Female,25,Dadar,Gold
CUST02549,Customer_2549,Female,33,Andheri,Gold
CUST02550,Customer_2550,Female,40,Bandra,Green
CUST02551,Customer_2551,Female,57,Borivali,Silver
CUST02552,Customer_2552,Female,58,Chembur,Silver
CUST02553,Customer_2553,Male,34,Thane,None
CUST02554,Customer_2554,Male,36,Chembur,None
CUST02555,Customer_2555,Male,24,Colaba,Green
CUST02556,Customer_2556,Male,49,Thane,Green
CUST02557,Customer_2557,Female,27,Chembur,Green
CUST02558,Customer_2558,Male,23,Powai,Gold
CUST02559,Customer_2559,Male,49,Dadar,None
CUST02560,Customer_2560,Male,18,Ghatkopar,Green
CUST02561,Customer_2561,Male,21,Chembur,Gold
CUST02562,Customer_2562,Male,26,Thane,None
CUST02563,Customer_2563,Male,60,Dadar,None
CUST02564,Customer_2564,Male,42,Chembur,Gold
CUST02565,Customer_2565,Female,38,Chembur,None
CUST02566,Customer_2566,Female,45,Powai,Silver
CUST02567,Customer_2567,Male,32,Borivali,None
CUST02568,Customer_2568,Male,30,Powai,None
CUST02569,Customer_2569,Female,47,Thane,None
CUST02570,Customer_2570,Female,47,Colaba,Gold
CUST02571,Customer_2571,Female,49,Chembur,Silver
CUST02572,Customer_2572,Female,45,Powai,None
CUST02573,Customer_2573,Female,42,Powai,Silver
CUST02574,Customer_2574,Female,52,Vashi,Gold
CUST02575,Customer_2575,Female,24,Borivali,Gold
CUST02576,Customer_2576,Male,48,Dadar,Gold
CUST02577,Customer_2577,Male,42,Ghatkopar,Silver
CUST02578,Customer_2578,Female,57,Ghatkopar,Gold
CUST02579,Customer_2579,Male,56,Vashi,Gold
CUST02580,Customer_2580,Male,32,Ghatkopar,Green
CUST02581,Customer_2581,Male,25,Powai,Silver
CUST02582,Customer_2582,Female,38,Bandra,Silver
CUST02583,Customer_2583,Male,35,Thane,Green
CUST02584,Customer_2584,Male,48,Ghatkopar,Gold
CUST02585,Customer_2585,Female,20,Colaba,Green
CUST02586,Customer_2586,Male,22,Vashi,None
CUST02587,Customer_2587,Female,21,Bandra,None
CUST02588,Customer_2588,Male,33,Colaba,Gold
CUST02589,Customer_2589,Male,25,Thane,Green
CUST02590,Customer_2590,Female,54,Thane,Gold
CUST02591,Customer_2591,Male,45,Colaba,None
CUST02592,Customer_2592,Male,46,Colaba,Green
CUST02593,Customer_2593,Female,42,Chembur,Green
CUST02594,Customer_2594,Male,34,Dadar,Green
CUST02595,Customer_2595,Male,28,Ghatkopar,None
CUST02596,Customer_2596,Female,20,Andheri,None
CUST02597,Customer_2597,Female,54,Vashi,Green
CUST02598,Customer_2598,Female,48,Borivali,Green
CUST02599,Customer_2599,Female,55,Dadar,Gold
CUST02600,Customer_2600,Female,26,Bandra,Green
CUST02601,Customer_2601,Male,28,Borivali,None
CUST02602,Customer_2602,Male,43,Thane,Green
CUST02603,Customer_2603,Male,49,Andheri,Green
CUST02604,Customer_2604,Female,28,Vashi,Green
CUST02605,Customer_2605,Female,55,Chembur,Green
CUST02606,Customer_2606,Male,59,Ghatkopar,Silver
CUST02607,Customer_2607,Female,29,Colaba,None
CUST02608,Customer_2608,Female,49,Colaba,Gold
CUST02609,Customer_2609,Female,37,Chembur,None
CUST02610,Customer_2610,Male,38,Powai,None
CUST02611,Customer_2611,Female,45,Chembur,Green
CUST02612,Customer_2612,Male,38,Andheri,Gold
CUST02613,Customer_2613,Female,55,Ghatkopar,Green
CUST02614,Customer_2614,Female,36,Vashi,Gold
CUST02615,Customer_2615,Female,46,Colaba,Silver
CUST02616,Customer_2616,Female,52,Ghatkopar,Silver
CUST02617,Customer_2617,Male,53,Andheri,Gold
CUST02618,Customer_2618,Female,19,Bandra,Green
CUST02619,Customer_2619,Male,20,Vashi,Green
CUST02620,Customer_2620,Male,23,Dadar,None
CUST02621,Customer_2621,Male,40,Vashi,None
CUST02622,Customer_2622,Male,59,Chembur,Silver
CUST02623,Customer_2623,Male,52,Powai,Silver
CUST02624,Customer_2624,Male,30,Chembur,Green
CUST02625,Customer_2625,Male,24,Bandra,None
CUST02626,Customer_2626,Male,36,Powai,Green
CUST02627,Customer_2627,Female,24,Thane,Gold
CUST02628,Customer_2628,Male,28,Dadar,None
CUST02629,Customer_2629,Male,36,Colaba,Silver
CUST02630,Customer_2630,Female,55,Chembur,Green
CUST02631,Customer_2631,Male,29,Colaba,Gold
CUST02632,Customer_2632,Male,60,Vashi,Gold
CUST02633,Customer_2633,Male,24,Powai,Silver
CUST02634,Customer_2634,Female,46,Powai,Gold
CUST02635,Customer_2635,Female,41,Ghatkopar,Green
CUST02636,Customer_2636,Female,24,Ghatkopar,Green
CUST02637,Customer_2637,Female,43,Powai,Gold
CUST02638,Customer_2638,Female,50,Thane,Green
CUST02639,Customer_2639,Male,35,Chembur,None
CUST02640,Customer_2640,Female,21,Vashi,Green
CUST02641,Customer_2641,Female,51,Ghatkopar,None
CUST02642,Customer_2642,Male,46,Andheri,Green
CUST02643,Customer_2643,Male,28,Thane,None
CUST02644,Customer_2644,Female,57,Powai,Gold
CUST02645,Customer_2645,Female,27,Chembur,Green
CUST02646,Customer_2646,Female,30,Bandra,None
CUST02647,Customer_2647,Male,46,Chembur,Silver
CUST02648,Customer_2648,Male,59,Borivali,Green
CUST02649,Customer_2649,Female,31,Vashi,Green
CUST02650,Customer_2650,Female,46,Dadar,Green
CUST02651,Customer_2651,Female,44,Dadar,Silver
CUST02652,Customer_2652,Male,49,Bandra,Silver
CUST02653,Customer_2653,Male,29,Bandra,Gold
CUST02654,Customer_2654,Female,44,Andheri,Gold
CUST02655,Customer_2655,Male,32,Colaba,Silver
CUST02656,Customer_2656,Female,39,Bandra,None
CUST02657,Customer_2657,Female,32,Chembur,None
CUST02658,Customer_2658,Female,49,Dadar,Silver
CUST02659,Customer_2659,Female,56,Powai,None
CUST02660,Customer_2660,Female,53,Ghatkopar,None
CUST02661,Customer_2661,Female,54,Bandra,Silver
CUST02662,Customer_2662,Female,41,Colaba,None
CUST02663,Customer_2663,Male,27,Andheri,None
CUST02664,Customer_2664,Female,36,Vashi,Green
CUST02665,Customer_2665,Female,30,Vashi,Gold
CUST02666,Customer_2666,Female,57,Andheri,Green
CUST02667,Customer_2667,Female,57,Chembur,None
CUST02668,Customer_2668,Male,24,Colaba,None
CUST02669,Customer_2669,Female,32,Ghatkopar,Gold
CUST02670,Customer_2670,Male,52,Andheri,Silver
CUST02671,Customer_2671,Female,37,Thane,Silver
CUST02672,Customer_2672,Female,23,Dadar,Gold
CUST02673,Customer_2673,Male,27,Ghatkopar,None
CUST02674,Customer_2674,Female,28,Chembur,Silver
CUST02675,Customer_2675,Female,25,Thane,None
CUST02676,Customer_2676,Male,23,Borivali,None
CUST02677,Customer_2677,Male,49,Powai,None
CUST02678,Customer_2678,Male,55,Powai,None
CUST02679,Customer_2679,Male,51,Thane,Gold
CUST02680,Customer_2680,Female,19,Ghatkopar,Green
CUST02681,Customer_2681,Male,30,Colaba,Green
CUST02682,Customer_2682,Male,51,Ghatkopar,None
CUST02683,Customer_2683,Female,43,Vashi,Gold
CUST02684,Customer_2684,Female,56,Dadar,Gold
CUST02685,Customer_2685,Female,36,Bandra,None
CUST02686,Customer_2686,Female,39,Ghatkopar,Silver
CUST02687,Customer_2687,Male,19,Borivali,Gold
CUST02688,Customer_2688,Male,36,Vashi,Gold
CUST02689,Customer_2689,Female,39,Colaba,Green
CUST02690,Customer_2690,Male,42,Dadar,Green
CUST02691,Customer_2691,Female,32,Powai,None
CUST02692,Customer_2692,Female,29,Chembur,Silver
CUST02693,Customer_2693,Male,54,Borivali,Green
CUST02694,Customer_2694,Female,38,Vashi,Silver
CUST02695,Customer_2695,Male,44,Vashi,Silver
CUST02696,Customer_2696,Male,52,Dadar,None
CUST02697,Customer_2697,Male,43,Chembur,None
CUST02698,Customer_2698,Female,28,Borivali,Gold
CUST02699,Customer_2699,Male,43,Borivali,Silver
CUST02700,Customer_2700,Male,38,Thane,Gold
CUST02701,Customer_2701,Female,25,Vashi,None
CUST02702,Customer_2702,Female,48,Borivali,Silver
CUST02703,Customer_2703,Female,50,Thane,Green
CUST02704,Customer_2704,Female,29,Bandra,Green
CUST02705,Customer_2705,Male,20,Andheri,Green
CUST02706,Customer_2706,Female,21,Ghatkopar,Green
CUST02707,Customer_2707,Female,47,Dadar,Silver
CUST02708,Customer_2708,Female,35,Andheri,None
CUST02709,Customer_2709,Male,42,Vashi,Silver
CUST02710,Customer_2710,Male,47,Colaba,Green
CUST02711,Customer_2711,Female,32,Chembur,Silver
CUST02712,Customer_2712,Male,25,Ghatkopar,Silver
CUST02713,Customer_2713,Female,48,Vashi,None
CUST02714,Customer_2714,Male,29,Thane,Gold
CUST02715,Customer_2715,Female,39,Ghatkopar,Gold
CUST02716,Customer_2716,Female,52,Dadar,Green
CUST02717,Customer_2717,Male,47,Ghatkopar,Silver
CUST02718,Customer_2718,Male,35,Borivali,None
CUST02719,Customer_2719,Female,40,Colaba,Green
CUST02720,Customer_2720,Female,33,Dadar,Green
CUST02721,Customer_2721,Male,59,Powai,Gold
CUST02722,Customer_2722,Male,46,Colaba,Gold
CUST02723,Customer_2723,Male,32,Borivali,Gold
CUST02724,Customer_2724,Male,49,Dadar,Green
CUST02725,Customer_2725,Male,18,Ghatkopar,None
CUST02726,Customer_2726,Male,23,Andheri,Silver
CUST02727,Customer_2727,Male,50,Borivali,Gold
CUST02728,Customer_2728,Male,20,Chembur,Silver
CUST02729,Customer_2729,Male,52,Chembur,Silver
CUST02730,Customer_2730,Female,22,Bandra,Silver
CUST02731,Customer_2731,Female,21,Ghatkopar,Gold
CUST02732,Customer_2732,Female,59,Andheri,Gold
CUST02733,Customer_2733,Male,37,Dadar,None
CUST02734,Customer_2734,Male,60,Thane,None
CUST02735,Customer_2735,Male,19,Borivali,Silver
CUST02736,Customer_2736,Female,31,Vashi,None
CUST02737,Customer_2737,Female,60,Thane,Gold
CUST02738,Customer_2738,Female,26,Ghatkopar,None
CUST02739,Customer_2739,Female,28,Chembur,None
CUST02740,Customer_2740,Female,35,Powai,Silver
CUST02741,Customer_2741,Male,21,Andheri,Silver
CUST02742,Customer_2742,Female,20,Chembur,Silver
CUST02743,Customer_2743,Male,26,Ghatkopar,None
CUST02744,Customer_2744,Male,45,Andheri,Silver
CUST02745,Customer_2745,Female,24,Dadar,None
CUST02746,Customer_2746,Female,45,Andheri,Silver
CUST02747,Customer_2747,Female,58,Chembur,None
CUST02748,Customer_2748,Female,46,Vashi,None
CUST02749,Customer_2749,Female,34,Thane,Gold
CUST02750,Customer_2750,Female,19,Colaba,Green
CUST02751,Customer_2751,Female,29,Bandra,Gold
CUST02752,Customer_2752,Female,28,Borivali,Gold
CUST02753,Customer_2753,Male,57,Bandra,Green
CUST02754,Customer_2754,Male,57,Borivali,Green
CUST02755,Customer_2755,Female,40,Bandra,Silver
CUST02756,Customer_2756,Male,32,Thane,Silver
CUST02757,Customer_2757,Male,24,Andheri,Green
CUST02758,Customer_2758,Female,45,Colaba,Gold
CUST02759,Customer_2759,Male,39,Andheri,Gold
CUST02760,Customer_2760,Male,30,Borivali,None
CUST02761,Customer_2761,Female,43,Dadar,None
CUST02762,Customer_2762,Male,24,Dadar,Green
CUST02763,Customer_2763,Female,36,Bandra,Silver
CUST02764,Customer_2764,Female,36,Vashi,Green
CUST02765,Customer_2765,Male,50,Powai,None
CUST02766,Customer_2766,Male,30,Powai,None
CUST02767,Customer_2767,Female,22,Powai,Green
CUST02768,Customer_2768,Male,40,Dadar,None
CUST02769,Customer_2769,Female,26,Vashi,None
CUST02770,Customer_2770,Male,57,Chembur,Gold
CUST02771,Customer_2771,Male,19,Ghatkopar,Green
CUST02772,Customer_2772,Male,58,Dadar,None
CUST02773,Customer_2773,Female,42,Thane,Gold
CUST02774,Customer_2774,Female,21,Dadar,Green
CUST02775,Customer_2775,Female,40,Dadar,Green
CUST02776,Customer_2776,Male,59,Chembur,Gold
CUST02777,Customer_2777,Male,57,Thane,Silver
CUST02778,Customer_2778,Female,35,Thane,Silver
CUST02779,Customer_2779,Female,44,Dadar,Silver
CUST02780,Customer_2780,Female,30,Bandra,Silver
CUST02781,Customer_2781,Female,47,Dadar,Gold
CUST02782,Customer_2782,Male,20,Ghatkopar,Gold
CUST02783,Customer_2783,Female,52,Ghatkopar,Silver
CUST02784,Customer_2784,Female,37,Vashi,Green
CUST02785,Customer_2785,Male,49,Vashi,Green
CUST02786,Customer_2786,Female,18,Vashi,Silver
CUST02787,Customer_2787,Male,45,Ghatkopar,Silver
CUST02788,Customer_2788,Male,26,Colaba,Green
CUST02789,Customer_2789,Male,53,Powai,Silver
CUST02790,Customer_2790,Female,38,Borivali,Green
CUST02791,Customer_2791,Female,23,Colaba,Silver
CUST02792,Customer_2792,Male,32,Dadar,Gold
CUST02793,Customer_2793,Female,50,Powai,Gold
CUST02794,Customer_2794,Female,55,Colaba,Gold
CUST02795,Customer_2795,Male,34,Dadar,Green
CUST02796,Customer_2796,Female,53,Bandra,None
CUST02797,Customer_2797,Female,53,Chembur,Silver
CUST02798,Customer_2798,Female,20,Vashi,Gold
CUST02799,Customer_2799,Female,49,Borivali,Green
CUST02800,Customer_2800,Male,56,Ghatkopar,Green
CUST02801,Customer_2801,Female,41,Dadar,Green
CUST02802,Customer_2802,Male,37,Andheri,Gold
CUST02803,Customer_2803,Male,18,Andheri,Silver
CUST02804,Customer_2804,Male,34,Colaba,None
CUST02805,Customer_2805,Female,31,Bandra,Silver
CUST02806,Customer_2806,Male,29,Chembur,Green
CUST02807,Customer_2807,Female,22,Powai,None
CUST02808,Customer_2808,Female,45,Powai,Green
CUST02809,Customer_2809,Male,21,Vashi,Silver
CUST02810,Customer_2810,Female,23,Andheri,Silver
CUST02811,Customer_2811,Male,57,Ghatkopar,Gold
CUST02812,Customer_2812,Female,60,Chembur,None
CUST02813,Customer_2813,Male,28,Dadar,Green
CUST02814,Customer_2814,Male,54,Ghatkopar,Green
CUST02815,Customer_2815,Female,40,Dadar,None
CUST02816,Customer_2816,Male,48,Thane,Silver
CUST02817,Customer_2817,Female,35,Borivali,Gold
CUST02818,Customer_2818,Male,59,Ghatkopar,Gold
CUST02819,Customer_2819,Female,42,Dadar,Silver
CUST02820,Customer_2820,Female,60,Chembur,None
CUST02821,Customer_2821,Male,31,Andheri,Gold
CUST02822,Customer_2822,Female,29,Chembur,Silver
CUST02823,Customer_2823,Male,48,Powai,None
CUST02824,Customer_2824,Male,23,Ghatkopar,Gold
CUST02825,Customer_2825,Female,27,Chembur,Green
CUST02826,Customer_2826,Male,22,Vashi,Green
CUST02827,Customer_2827,Male,58,Vashi,Green
CUST02828,Customer_2828,Male,59,Vashi,Gold
CUST02829,Customer_2829,Female,40,Chembur,Green
CUST02830,Customer_2830,Male,23,Colaba,Green
CUST02831,Customer_2831,Female,29,Dadar,Gold
CUST02832,Customer_2832,Male,22,Dadar,None
CUST02833,Customer_2833,Male,34,Dadar,Silver
CUST02834,Customer_2834,Female,42,Chembur,Green
CUST02835,Customer_2835,Female,20,Thane,None
CUST02836,Customer_2836,Female,44,Ghatkopar,Gold
CUST02837,Customer_2837,Female,41,Vashi,Gold
CUST02838,Customer_2838,Male,20,Ghatkopar,Silver
CUST02839,Customer_2839,Female,46,Vashi,Silver
CUST02840,Customer_2840,Male,48,Thane,Green
CUST02841,Customer_2841,Female,54,Andheri,None
CUST02842,Customer_2842,Female,36,Vashi,None
CUST02843,Customer_2843,Male,20,Bandra,None
CUST02844,Customer_2844,Male,49,Ghatkopar,Gold
CUST02845,Customer_2845,Female,40,Colaba,None
CUST02846,Customer_2846,Male,18,Dadar,Green
CUST02847,Customer_2847,Male,39,Bandra,Gold
CUST02848,Customer_2848,Female,37,Dadar,None
CUST02849,Customer_2849,Male,54,Andheri,Gold
CUST02850,Customer_2850,Female,39,Bandra,Silver
CUST02851,Customer_2851,Female,27,Bandra,Silver
CUST02852,Customer_2852,Female,34,Thane,Gold
CUST02853,Customer_2853,Male,27,Andheri,Silver
CUST02854,Customer_2854,Male,50,Vashi,Gold
CUST02855,Customer_2855,Female,27,Thane,Green
CUST02856,Customer_2856,Male,54,Chembur,Silver
CUST02857,Customer_2857,Male,23,Bandra,Gold
CUST02858,Customer_2858,Male,37,Powai,None
CUST02859,Customer_2859,Male,55,Dadar,Silver
CUST02860,Customer_2860,Female,35,Colaba,None
CUST02861,Customer_2861,Male,57,Thane,Silver
CUST02862,Customer_2862,Male,25,Andheri,Silver
CUST02863,Customer_2863,Male,27,Ghatkopar,Green
CUST02864,Customer_2864,Female,42,Colaba,Silver
CUST02865,Customer_2865,Female,18,Colaba,Gold
CUST02866,Customer_2866,Male,43,Borivali,Gold
CUST02867,Customer_2867,Male,25,Chembur,Silver
CUST02868,Customer_2868,Female,39,Colaba,None
CUST02869,Customer_2869,Female,40,Dadar,Gold
CUST02870,Customer_2870,Male,47,Colaba,Gold
CUST02871,Customer_2871,Male,45,Chembur,Green
CUST02872,Customer_2872,Male,38,Chembur,None
CUST02873,Customer_2873,Male,51,Vashi,Silver
CUST02874,Customer_2874,Male,49,Powai,Gold
CUST02875,Customer_2875,Female,51,Bandra,Gold
CUST02876,Customer_2876,Male,24,Borivali,None
CUST02877,Customer_2877,Male,60,Bandra,None
CUST02878,Customer_2878,Female,43,Bandra,None
CUST02879,Customer_2879,Male,42,Vashi,None
CUST02880,Customer_2880,Female,56,Bandra,Green
CUST02881,Customer_2881,Female,53,Chembur,Silver
CUST02882,Customer_2882,Female,43,Chembur,Silver
CUST02883,Customer_2883,Male,38,Chembur,None
CUST02884,Customer_2884,Female,30,Bandra,Gold
CUST02885,Customer_2885,Female,24,Ghatkopar,Gold
CUST02886,Customer_2886,Male,21,Chembur,Gold
CUST02887,Customer_2887,Male,30,Andheri,None
CUST02888,Customer_2888,Female,47,Powai,Green
CUST02889,Customer_2889,Female,58,Thane,None
CUST02890,Customer_2890,Female,50,Borivali,Gold
CUST02891,Customer_2891,Male,31,Colaba,None
CUST02892,Customer_2892,Male,40,Borivali,Silver
CUST02893,Customer_2893,Female,31,Colaba,None
CUST02894,Customer_2894,Male,50,Ghatkopar,Green
CUST02895,Customer_2895,Male,25,Ghatkopar,Green
CUST02896,Customer_2896,Male,57,Colaba,None
CUST02897,Customer_2897,Female,31,Thane,Gold
CUST02898,Customer_2898,Female,48,Dadar,Green
CUST02899,Customer_2899,Female,32,Colaba,None
CUST02900,Customer_2900,Male,22,Vashi,Gold
CUST02901,Customer_2901,Female,28,Chembur,Gold
CUST02902,Customer_2902,Male,30,Andheri,None
CUST02903,Customer_2903,Male,21,Powai,Green
CUST02904,Customer_2904,Male,48,Colaba,Silver
CUST02905,Customer_2905,Female,43,Ghatkopar,None
CUST02906,Customer_2906,Male,47,Dadar,Silver
CUST02907,Customer_2907,Female,41,Andheri,None
CUST02908,Customer_2908,Male,23,Borivali,Green
CUST02909,Customer_2909,Male,42,Vashi,None
CUST02910,Customer_2910,Female,24,Bandra,None
CUST02911,Customer_2911,Female,23,Borivali,None
CUST02912,Customer_2912,Female,58,Dadar,Green
CUST02913,Customer_2913,Female,39,Bandra,Green
CUST02914,Customer_2914,Male,39,Andheri,Gold
CUST02915,Customer_2915,Male,47,Borivali,Green
CUST02916,Customer_2916,Female,58,Vashi,Gold
CUST02917,Customer_2917,Male,31,Thane,Silver
CUST02918,Customer_2918,Male,57,Powai,None
CUST02919,Customer_2919,Male,59,Ghatkopar,None
CUST02920,Customer_2920,Male,48,Ghatkopar,None
CUST02921,Customer_2921,Female,39,Ghatkopar,Green
CUST02922,Customer_2922,Female,19,Vashi,Gold
CUST02923,Customer_2923,Female,18,Thane,Silver
CUST02924,Customer_2924,Female,53,Ghatkopar,Green
CUST02925,Customer_2925,Female,44,Andheri,Gold
CUST02926,Customer_2926,Female,23,Colaba,None
CUST02927,Customer_2927,Female,34,Dadar,Gold
CUST02928,Customer_2928,Male,59,Ghatkopar,None
CUST02929,Customer_2929,Female,51,Andheri,None
CUST02930,Customer_2930,Male,31,Andheri,None
CUST02931,Customer_2931,Male,54,Chembur,Gold
CUST02932,Customer_2932,Male,18,Borivali,Gold
CUST02933,Customer_2933,Female,43,Chembur,None
CUST02934,Customer_2934,Male,27,Bandra,Silver
CUST02935,Customer_2935,Male,40,Ghatkopar,Silver
CUST02936,Customer_2936,Male,51,Thane,None
CUST02937,Customer_2937,Male,51,Thane,None
CUST02938,Customer_2938,Male,56,Ghatkopar,None
CUST02939,Customer_2939,Female,54,Ghatkopar,Silver
CUST02940,Customer_2940,Female,47,Ghatkopar,Gold
CUST02941,Customer_2941,Female,58,Colaba,Gold
CUST02942,Customer_2942,Male,25,Powai,Gold
CUST02943,Customer_2943,Female,52,Ghatkopar,Silver
CUST02944,Customer_2944,Female,32,Powai,Silver
CUST02945,Customer_2945,Male,25,Powai,None
CUST02946,Customer_2946,Male,53,Thane,Silver
CUST02947,Customer_2947,Male,30,Bandra,Silver
CUST02948,Customer_2948,Female,49,Dadar,Gold
CUST02949,Customer_2949,Male,53,Andheri,Silver
CUST02950,Customer_2950,Female,24,Thane,None
CUST02951,Customer_2951,Female,25,Bandra,Silver
CUST02952,Customer_2952,Male,49,Chembur,Gold
CUST02953,Customer_2953,Male,59,Borivali,None
CUST02954,Customer_2954,Male,50,Colaba,Green
CUST02955,Customer_2955,Male,57,Colaba,Silver
CUST02956,Customer_2956,Female,39,Dadar,Gold
CUST02957,Customer_2957,Male,25,Powai,Gold
CUST02958,Customer_2958,Male,47,Bandra,Gold
CUST02959,Customer_2959,Female,30,Bandra,Green
CUST02960,Customer_2960,Female,35,Powai,Green
CUST02961,Customer_2961,Male,38,Dadar,Green
CUST02962,Customer_2962,Female,48,Bandra,Gold
CUST02963,Customer_2963,Female,57,Powai,Green
CUST02964,Customer_2964,Female,34,Powai,None
CUST02965,Customer_2965,Female,59,Dadar,Green
CUST02966,Customer_2966,Female,41,Andheri,Silver
CUST02967,Customer_2967,Male,40,Thane,Silver
CUST02968,Customer_2968,Male,44,Dadar,Gold
CUST02969,Customer_2969,Female,56,Bandra,Green
CUST02970,Customer_2970,Female,25,Colaba,Gold
CUST02971,Customer_2971,Male,58,Colaba,Gold
CUST02972,Customer_2972,Female,42,Powai,Silver
CUST02973,Customer_2973,Male,58,Powai,Green
CUST02974,Customer_2974,Female,58,Andheri,Gold
CUST02975,Customer_2975,Female,18,Powai,Green
CUST02976,Customer_2976,Male,49,Andheri,None
CUST02977,Customer_2977,Female,18,Andheri,Gold
CUST02978,Customer_2978,Female,52,Colaba,Green
CUST02979,Customer_2979,Male,48,Andheri,Gold
CUST02980,Customer_2980,Female,37,Colaba,Green
CUST02981,Customer_2981,Male,39,Dadar,None
CUST02982,Customer_2982,Female,22,Chembur,Green
CUST02983,Customer_2983,Female,20,Dadar,Silver
CUST02984,Customer_2984,Male,34,Ghatkopar,Gold
CUST02985,Customer_2985,Male,37,Thane,Green
CUST02986,Customer_2986,Female,36,Bandra,Green
CUST02987,Customer_2987,Male,39,Vashi,Green
CUST02988,Customer_2988,Female,51,Vashi,Gold
CUST02989,Customer_2989,Male,56,Powai,Silver
CUST02990,Customer_2990,Female,37,Andheri,Silver
CUST02991,Customer_2991,Male,20,Bandra,Green
CUST02992,Customer_2992,Male,47,Powai,Green
CUST02993,Customer_2993,Male,54,Colaba,Silver
CUST02994,Customer_2994,Male,54,Borivali,None
CUST02995,Customer_2995,Male,31,Borivali,Green
CUST02996,Customer_2996,Male,27,Powai,Green
CUST02997,Customer_2997,Female,51,Thane,None
CUST02998,Customer_2998,Male,32,Colaba,Gold
CUST02999,Customer_2999,Female,40,Dadar,None
CUST03000,Customer_3000,Female,45,Powai,Silver
CUST03001,Customer_3001,Female,29,Dadar,Silver
CUST03002,Customer_3002,Female,30,Andheri,Silver
CUST03003,Customer_3003,Female,38,Andheri,Green
CUST03004,Customer_3004,Male,24,Dadar,None
CUST03005,Customer_3005,Female,29,Vashi,Silver
